term_id,item_id,label,neg_ratio,sample_seed
TERM_61fbd883,ITEM_4dbc95a28e36,0,2,42
TERM_9e5c7233,ITEM_93e5c5548db5,0,2,42
TERM_c3cfac0e,ITEM_8c9e28a3ac7f,0,2,42
TERM_149a0dd2,ITEM_77b7921a36f0,1,2,42
TERM_a15235c1,ITEM_b36e44c74485,0,2,42
TERM_3810e9a8,ITEM_67763a2654be,0,2,42
TERM_211beee9,ITEM_71200f1850b2,1,2,42
TERM_f3d9fea9,ITEM_f8c0ce4c97e9,0,2,42
TERM_6a5ebf62,ITEM_6c21838f7af5,1,2,42
TERM_993a2d79,ITEM_1a2d97e9ec0e,1,2,42
TERM_f31fea2a,ITEM_40dfe220b660,0,2,42
TERM_d6017d15,ITEM_4bbf2c14a133,1,2,42
TERM_52ceab02,ITEM_f7c571b46b8c,1,2,42
TERM_dff1386c,ITEM_36a1a8001450,0,2,42
TERM_6608a76f,ITEM_6e7a4f3b29b7,0,2,42
TERM_14c39322,ITEM_1bb0d95622a3,1,2,42
TERM_94f7ce7f,ITEM_f9cc83584043,0,2,42
TERM_a15235c1,ITEM_30c3465e71af,0,2,42
TERM_e03aa255,ITEM_7e1ad272efd4,0,2,42
TERM_839c7194,ITEM_22ba31d4fb07,0,2,42
TERM_d175aac2,ITEM_7bc5b42f239c,1,2,42
TERM_860d5539,ITEM_f923223a022e,1,2,42
TERM_d1a17006,ITEM_87ac757697bf,0,2,42
TERM_7ed52771,ITEM_68fb0ea46dc8,0,2,42
TERM_47aab2a3,ITEM_14d8e82e072f,0,2,42
TERM_679b3a9f,ITEM_075df246e195,1,2,42
TERM_ea7e56bf,ITEM_ac4ef21f4607,0,2,42
TERM_7b9a70bf,ITEM_4a69c2c4defb,1,2,42
TERM_5b9469c1,ITEM_4cdce05e1211,0,2,42
TERM_492e08cf,ITEM_17fd54b59fc2,0,2,42
TERM_ddaa0b68,ITEM_654608ec5242,0,2,42
TERM_df0ea1b3,ITEM_3391988e8700,0,2,42
TERM_bfd1237b,ITEM_a7ca9ae21372,0,2,42
TERM_d666742c,ITEM_e815264b4a5a,0,2,42
TERM_6be870c3,ITEM_c1247b947cca,0,2,42
TERM_01f1f93f,ITEM_57f74a0898b7,0,2,42
TERM_85c36ce3,ITEM_cdb6bc6c0621,1,2,42
TERM_0b978940,ITEM_87e803f957f5,0,2,42
TERM_98418250,ITEM_08595fa089ec,1,2,42
TERM_baa1b852,ITEM_23fe16779c85,1,2,42
TERM_ed104fc9,ITEM_028b177c8075,0,2,42
TERM_f5e474f1,ITEM_ea5b279f1e51,1,2,42
TERM_31213d4b,ITEM_a29a0d471591,1,2,42
TERM_27d4cde5,ITEM_921bd34effc5,1,2,42
TERM_8c5da52e,ITEM_b45842ea5987,1,2,42
TERM_c91ebb62,ITEM_e7df7a627637,0,2,42
TERM_f51fa216,ITEM_e3abc883bd86,1,2,42
TERM_f3118271,ITEM_18ba2e3e6279,1,2,42
TERM_17adcb83,ITEM_6cf19097478b,0,2,42
TERM_06b2a07c,ITEM_0338721337b9,0,2,42
TERM_8cff22be,ITEM_096d020d78a2,0,2,42
TERM_8eb18fb1,ITEM_06d3b731fc75,0,2,42
TERM_018d782d,ITEM_329745b04c10,0,2,42
TERM_8012be9e,ITEM_8d0082ab0112,0,2,42
TERM_4cf21818,ITEM_414e68bcc8df,1,2,42
TERM_cc4c4ddb,ITEM_776934b9510b,0,2,42
TERM_252f82ed,ITEM_bd8adb40d9aa,0,2,42
TERM_cafb18f0,ITEM_caada72f2b71,0,2,42
TERM_c90be7f0,ITEM_d8c73ef37e3f,1,2,42
TERM_fb2de9ae,ITEM_a63f2775057f,1,2,42
TERM_0175d255,ITEM_bde16627f3b8,0,2,42
TERM_4d3d04bf,ITEM_6e8c291d1526,1,2,42
TERM_4e91a134,ITEM_f9785a06866a,1,2,42
TERM_7fed91b1,ITEM_019bc7fe6916,0,2,42
TERM_793caeea,ITEM_2c6e790425ed,0,2,42
TERM_7598bd4f,ITEM_14fd2b1f1ffe,1,2,42
TERM_68744b0a,ITEM_954bb1eab11e,0,2,42
TERM_04df075d,ITEM_97fbeddaa964,0,2,42
TERM_2b1891aa,ITEM_43fa882f7239,0,2,42
TERM_299da018,ITEM_310593bf4956,1,2,42
TERM_ec1c77ff,ITEM_6e671d910460,1,2,42
TERM_c4819818,ITEM_b7803ceb36b7,1,2,42
TERM_70530ed7,ITEM_b488690488f5,0,2,42
TERM_f033b4ab,ITEM_e9eedc24848b,1,2,42
TERM_74d74db3,ITEM_b32024d04281,1,2,42
TERM_8b2171af,ITEM_5655781aa2a9,0,2,42
TERM_caf54972,ITEM_03aeb657bde3,1,2,42
TERM_cea2b3a0,ITEM_8f8447050693,0,2,42
TERM_411ceaae,ITEM_1242984d3738,0,2,42
TERM_f6ea3198,ITEM_b36491d7edd6,0,2,42
TERM_d924a87c,ITEM_d13b823cabf0,0,2,42
TERM_b6edfd97,ITEM_8307785b2652,1,2,42
TERM_cc6c8063,ITEM_61603387751a,0,2,42
TERM_f2fd6c0b,ITEM_833eaba1ddba,0,2,42
TERM_e4e5bb36,ITEM_d69468a7a1f4,0,2,42
TERM_c84099a8,ITEM_5e30d3180d66,0,2,42
TERM_c388f145,ITEM_d98e380b43d0,1,2,42
TERM_d5efe18e,ITEM_c3f63dafce8b,0,2,42
TERM_0e1f4b03,ITEM_a9e66547a5ac,0,2,42
TERM_c2d534ef,ITEM_5824bb2af1c1,1,2,42
TERM_8a041129,ITEM_1b983d97ece9,1,2,42
TERM_2d82a620,ITEM_64fcbabef09c,0,2,42
TERM_2757fc2f,ITEM_99cdadf80e67,0,2,42
TERM_ed00a6c9,ITEM_2bf0d3d86f1b,1,2,42
TERM_bb32843f,ITEM_ec640d5fe780,0,2,42
TERM_11cb84b2,ITEM_b856062a1d9e,1,2,42
TERM_94f7ce7f,ITEM_5e467d979179,1,2,42
TERM_6f39f500,ITEM_c4cec8f12a8d,1,2,42
TERM_642df9a6,ITEM_315ce4b2ba8d,1,2,42
TERM_883ce824,ITEM_0ba68273680b,1,2,42
TERM_3b69639d,ITEM_18d300cb0d93,0,2,42
TERM_e356562b,ITEM_3ef42a345069,0,2,42
TERM_44b26a3c,ITEM_afffeb3b4220,0,2,42
TERM_457556b8,ITEM_bce99dea48f3,0,2,42
TERM_beaf41e3,ITEM_c3842375a3a2,0,2,42
TERM_de614ee1,ITEM_f6674b9b54d0,1,2,42
TERM_000e6a73,ITEM_086b3bc58ecb,0,2,42
TERM_e6df6ff5,ITEM_881b3d7159ce,1,2,42
TERM_d2e74e69,ITEM_b0fdb9a26ace,0,2,42
TERM_0ee35bbb,ITEM_ccf547e64fb0,0,2,42
TERM_57e529dc,ITEM_aa0d7afea8d6,0,2,42
TERM_e3867f47,ITEM_68652984945f,0,2,42
TERM_5adc6f77,ITEM_e81f49f3cee6,1,2,42
TERM_0b062494,ITEM_d213264d4b69,0,2,42
TERM_da07b736,ITEM_a56a1ed76221,1,2,42
TERM_2a50a17b,ITEM_55f4eb2dff37,0,2,42
TERM_0b2ae251,ITEM_d6d230458235,0,2,42
TERM_2149cc7e,ITEM_cbc542975d40,0,2,42
TERM_24a1665b,ITEM_bd8587860310,0,2,42
TERM_4cf21818,ITEM_16526a55dd91,0,2,42
TERM_b0353dd8,ITEM_86eda108cdab,0,2,42
TERM_6b35c1b2,ITEM_b56e8403eb2c,0,2,42
TERM_85bbe209,ITEM_9af6381c9aff,1,2,42
TERM_30f873a6,ITEM_69a3fe877d8c,1,2,42
TERM_d3263cd2,ITEM_992a3a80c135,0,2,42
TERM_4e052922,ITEM_b9496da0c695,0,2,42
TERM_f0ab82b2,ITEM_939bf05e273f,1,2,42
TERM_eea33db3,ITEM_4bc564880f05,1,2,42
TERM_30e7d3d3,ITEM_127c8b846474,0,2,42
TERM_3d3a183a,ITEM_451166dffaaf,1,2,42
TERM_157fc0a4,ITEM_8e477ff75d3a,0,2,42
TERM_8efc8331,ITEM_cbc90280845a,0,2,42
TERM_d34eeadd,ITEM_cff2c37b67a8,0,2,42
TERM_4d0a4399,ITEM_e4ba0eb1d3a2,0,2,42
TERM_2eadb889,ITEM_129aa3f48cbc,0,2,42
TERM_53c2af66,ITEM_8a9eeb91e684,0,2,42
TERM_50c4bffe,ITEM_d7c768e983d4,1,2,42
TERM_69763549,ITEM_62576cadd8c4,0,2,42
TERM_2519361f,ITEM_3971fac18e58,1,2,42
TERM_8f8b3b2b,ITEM_e181e83d0425,0,2,42
TERM_51c3f8e1,ITEM_c32cbe7cb54c,1,2,42
TERM_492e08cf,ITEM_63462bc017c4,0,2,42
TERM_1b2cc938,ITEM_557ee4a08e6a,0,2,42
TERM_373d7dcc,ITEM_16e31f0e3c65,1,2,42
TERM_5c7e637b,ITEM_5e2775a468ba,0,2,42
TERM_3b7d0702,ITEM_b93e351bcfa5,0,2,42
TERM_52ceab02,ITEM_56d9e91deaa8,1,2,42
TERM_ecded64b,ITEM_f1404a91411b,0,2,42
TERM_3d9adef5,ITEM_97222f894d6e,0,2,42
TERM_f428459f,ITEM_91b7c4a7aea0,0,2,42
TERM_a646f060,ITEM_f6297428ebeb,0,2,42
TERM_dc6d73de,ITEM_38b6d3eb8f7d,0,2,42
TERM_8fb0349a,ITEM_afdae1fc6e53,0,2,42
TERM_7028c7e3,ITEM_ec0af63e4f8b,0,2,42
TERM_3e787c41,ITEM_609686745216,1,2,42
TERM_9c6e045e,ITEM_e7e65b178e85,0,2,42
TERM_5b506f55,ITEM_e33fcf24ddc5,1,2,42
TERM_a4a9a902,ITEM_99b605a6320e,0,2,42
TERM_6608a76f,ITEM_34ba3b500b75,0,2,42
TERM_548154de,ITEM_2ebe351eb5b6,0,2,42
TERM_1cd842bb,ITEM_35c28c27448a,1,2,42
TERM_e832fd77,ITEM_618ab6c2f9e1,0,2,42
TERM_63379e61,ITEM_88c163b8bc46,1,2,42
TERM_4cc24af3,ITEM_08398c597253,1,2,42
TERM_9249ae7c,ITEM_c06ba949f9af,0,2,42
TERM_080602b0,ITEM_4b8f34088e0d,0,2,42
TERM_da2c56d3,ITEM_b7ecae13a0af,1,2,42
TERM_c622e7ad,ITEM_bc235a01bbf8,1,2,42
TERM_7ef2b6b6,ITEM_fef0f544b467,0,2,42
TERM_181cdbc3,ITEM_500b36390187,1,2,42
TERM_7b5e738d,ITEM_948022393d7a,1,2,42
TERM_a0957ff5,ITEM_450d8202b5ae,0,2,42
TERM_977ed9b2,ITEM_0fc1d8886ef1,0,2,42
TERM_e3a60df7,ITEM_296e529f1c06,1,2,42
TERM_794620de,ITEM_2879f45b247d,0,2,42
TERM_b27ae94e,ITEM_39f81e1b62aa,1,2,42
TERM_4709b07d,ITEM_7eed1160c7d2,0,2,42
TERM_62d753f4,ITEM_43ab314dd1e2,1,2,42
TERM_19374dae,ITEM_9706fd571a69,0,2,42
TERM_9491dad9,ITEM_7cb042b4cc3d,0,2,42
TERM_b07b1b9f,ITEM_4c81b4a0537b,1,2,42
TERM_d05ade29,ITEM_89d8ee35e693,0,2,42
TERM_e1d13849,ITEM_6067424665fb,1,2,42
TERM_e1d13849,ITEM_ed00a52b3a76,0,2,42
TERM_fa1e3cf9,ITEM_881e74c42b3c,0,2,42
TERM_3f32e709,ITEM_db6b2fbb805d,1,2,42
TERM_88fff3c8,ITEM_dd04f6126dd8,0,2,42
TERM_ace44d09,ITEM_a06627ca8bdd,0,2,42
TERM_b12e9b15,ITEM_4e0811b96037,0,2,42
TERM_686385dd,ITEM_f39876b7344c,0,2,42
TERM_c704baf9,ITEM_ce3717972021,0,2,42
TERM_ddfbfeb2,ITEM_d451166daf04,0,2,42
TERM_36d1fd8b,ITEM_d9a4ec6ee998,1,2,42
TERM_ac2501d3,ITEM_52e89ea0a68c,0,2,42
TERM_bd5b67b8,ITEM_43d2e1cce94e,0,2,42
TERM_28c3fdaf,ITEM_a1c039414e93,1,2,42
TERM_673e1eda,ITEM_69ac7903a999,0,2,42
TERM_f70fa3b4,ITEM_d178ad4927d5,1,2,42
TERM_8be56e37,ITEM_62ffd0dca20b,1,2,42
TERM_01f1f93f,ITEM_cf12507a1121,1,2,42
TERM_d6d0a879,ITEM_d9495cbcf5d8,1,2,42
TERM_a0af3490,ITEM_181a7acd1404,0,2,42
TERM_c2816405,ITEM_f561654939d1,0,2,42
TERM_9600bb4b,ITEM_7d9337fb2d33,0,2,42
TERM_10ed34d4,ITEM_d726e0167b40,1,2,42
TERM_cfda0906,ITEM_52eee1822913,0,2,42
TERM_dd6744e9,ITEM_f94acaf51589,0,2,42
TERM_ca03179e,ITEM_c1ed11d3f731,1,2,42
TERM_e6b33395,ITEM_45a877b48734,0,2,42
TERM_a0c76723,ITEM_62d584cbe1a5,0,2,42
TERM_b8d13aa9,ITEM_af63914cc81a,0,2,42
TERM_33f09f97,ITEM_9a16bf93428a,0,2,42
TERM_f170ebde,ITEM_cd03be927bf9,1,2,42
TERM_b64c1db0,ITEM_338abcc34fb4,0,2,42
TERM_f9bf4be7,ITEM_cdf177c5047d,0,2,42
TERM_097d0bf1,ITEM_a99f6abfd322,1,2,42
TERM_57a91f43,ITEM_b84b2d5fb6a0,1,2,42
TERM_a394627e,ITEM_89baf94d3f81,1,2,42
TERM_0b603d43,ITEM_90c71272f619,1,2,42
TERM_3c7fee8d,ITEM_708de3b8be43,0,2,42
TERM_92866101,ITEM_c171e7cfbf62,0,2,42
TERM_6f39f500,ITEM_4b67d839a292,0,2,42
TERM_380e6145,ITEM_2667177b6ba3,0,2,42
TERM_0a7bc31d,ITEM_80f03feee9df,0,2,42
TERM_a3ed88e6,ITEM_6aecd28f4702,0,2,42
TERM_a5b17d9f,ITEM_f928d17d2ac7,0,2,42
TERM_ec30e101,ITEM_df32ab5f5517,1,2,42
TERM_373d7dcc,ITEM_cc273c712cdd,1,2,42
TERM_cae7ffba,ITEM_e8571cf4b8cc,1,2,42
TERM_30001613,ITEM_f91fb335691e,0,2,42
TERM_52ceab02,ITEM_f8e52eaed0f3,0,2,42
TERM_40fc4ed2,ITEM_f79f7b56cd29,0,2,42
TERM_679b3a9f,ITEM_aebb8f02e18d,0,2,42
TERM_a5f2d68a,ITEM_4e531a55de18,0,2,42
TERM_870fe848,ITEM_478095d980b6,1,2,42
TERM_8eafc854,ITEM_b5c9708fd192,0,2,42
TERM_b91ae2c3,ITEM_d0ba32b3e430,1,2,42
TERM_8309f1ac,ITEM_2621b26ad90e,0,2,42
TERM_c7343371,ITEM_d63392ee9a6f,1,2,42
TERM_cea2b3a0,ITEM_5e41f15b23da,0,2,42
TERM_63da868e,ITEM_c7d3c9e7f7ac,1,2,42
TERM_23b20a55,ITEM_65fd4c6cb6e2,0,2,42
TERM_c18ffd6b,ITEM_848abfd70854,0,2,42
TERM_9b70d36e,ITEM_2f1d57813d3f,0,2,42
TERM_3f8d1840,ITEM_4e5c9627fa4d,0,2,42
TERM_179587de,ITEM_47bc76d3c899,0,2,42
TERM_179587de,ITEM_0ef554296534,1,2,42
TERM_8fb8168b,ITEM_cce240b0e10b,0,2,42
TERM_f2b3c469,ITEM_1009a2f08371,1,2,42
TERM_6a9d1c64,ITEM_2320ec1f8b0a,1,2,42
TERM_c4819818,ITEM_d5b12f063c5a,0,2,42
TERM_34759d80,ITEM_d9b3eca4f31a,1,2,42
TERM_b6b296b3,ITEM_c64208113b11,1,2,42
TERM_07410812,ITEM_03133a8eab9f,1,2,42
TERM_853b4c61,ITEM_b543bc6c6f55,0,2,42
TERM_70e361dd,ITEM_11db3620f84e,1,2,42
TERM_c144b630,ITEM_9bda5318b2f2,0,2,42
TERM_bb34fbc1,ITEM_8a8f27936740,0,2,42
TERM_9b099bd6,ITEM_4ba5597132b7,1,2,42
TERM_c388f145,ITEM_d10cd3b1a772,0,2,42
TERM_3e313231,ITEM_71a80da6b309,0,2,42
TERM_3643fa3c,ITEM_c3e6185686aa,0,2,42
TERM_8135c2a2,ITEM_c98a30b83a8a,0,2,42
TERM_1e11b405,ITEM_2b107a5a2ab7,0,2,42
TERM_4116f03c,ITEM_9fb3eaa9413d,0,2,42
TERM_a826662c,ITEM_826c1ee8ab07,1,2,42
TERM_c347f2c3,ITEM_b7c4a56aeb42,0,2,42
TERM_a580b18e,ITEM_e8a86423a996,1,2,42
TERM_4b2fab93,ITEM_8004d66cd5bf,0,2,42
TERM_74e25e15,ITEM_668fc3a54907,1,2,42
TERM_706061f2,ITEM_5734d14a2d66,1,2,42
TERM_d3554e0b,ITEM_080447b6dd57,1,2,42
TERM_fa53a83f,ITEM_4bf66b448dc4,1,2,42
TERM_eec43d61,ITEM_38e95991e91c,0,2,42
TERM_6704f3cb,ITEM_21e05ead7bd4,1,2,42
TERM_3226a74a,ITEM_49a9c879da5e,0,2,42
TERM_d4136400,ITEM_d2f1300eecb0,0,2,42
TERM_564f5ba4,ITEM_f1c60b467e75,0,2,42
TERM_99356f92,ITEM_b6e74646d504,0,2,42
TERM_46debc46,ITEM_90b317778d71,0,2,42
TERM_10ae357f,ITEM_441302e662ff,1,2,42
TERM_ed2d8932,ITEM_1022ff7c0248,0,2,42
TERM_e68f49bd,ITEM_11ffd1755bbb,1,2,42
TERM_e25a3f5f,ITEM_c495e0d7b6eb,1,2,42
TERM_c84099a8,ITEM_db133865abb3,0,2,42
TERM_85902c36,ITEM_f42a4a7a5455,0,2,42
TERM_7569dcf6,ITEM_0cec32067359,0,2,42
TERM_e3867f47,ITEM_a564a1a7523c,1,2,42
TERM_9525e6bc,ITEM_c8ddbe5a6452,1,2,42
TERM_acc56ae9,ITEM_daed0ae2421f,1,2,42
TERM_9c859017,ITEM_3ddbd1e662c0,1,2,42
TERM_e19a25c2,ITEM_952a27efb026,1,2,42
TERM_5490a96e,ITEM_33468257619e,0,2,42
TERM_99ef55d4,ITEM_fe104f73c88d,1,2,42
TERM_21cb9961,ITEM_6f46ec6efebc,0,2,42
TERM_584fd524,ITEM_adcd59595d46,1,2,42
TERM_7913b3c1,ITEM_0c0aa13ca0c2,0,2,42
TERM_c618017b,ITEM_219af6fe14d6,0,2,42
TERM_a429f36d,ITEM_236a89060208,0,2,42
TERM_853b4c61,ITEM_919d87fcf46b,1,2,42
TERM_794620de,ITEM_f580aadb009e,0,2,42
TERM_d22c23a2,ITEM_d671dd05b4d5,0,2,42
TERM_9d03673e,ITEM_2680b4fbbcd6,0,2,42
TERM_1144a48b,ITEM_187a6c67d97c,1,2,42
TERM_324cf3d6,ITEM_11fc0b11ae01,0,2,42
TERM_85c36ce3,ITEM_c66247d5556e,0,2,42
TERM_5d451963,ITEM_46b0e94e4d54,0,2,42
TERM_ee851f05,ITEM_dee432ce218f,1,2,42
TERM_bce8ed1d,ITEM_ad6c851f11cf,0,2,42
TERM_b4eafc3a,ITEM_4f7855dee613,1,2,42
TERM_67ca2b92,ITEM_9bef7e1810b3,1,2,42
TERM_84537b05,ITEM_4fc0b1fd3eaa,0,2,42
TERM_aad7fe94,ITEM_a6277d69e7c1,1,2,42
TERM_8d148076,ITEM_bc9c77f948d2,0,2,42
TERM_9a099c41,ITEM_bd33f5b49cb9,0,2,42
TERM_dd16d84c,ITEM_0f1a1318d9b9,0,2,42
TERM_15dd591d,ITEM_cd700ff937b3,0,2,42
TERM_aac8d7aa,ITEM_061b308790c2,0,2,42
TERM_043a45f3,ITEM_251bcb96edc2,0,2,42
TERM_bb3d8c7b,ITEM_e1bf41eeb8ba,1,2,42
TERM_70fbdec9,ITEM_2b090030155e,0,2,42
TERM_70530ed7,ITEM_8270122d82e0,0,2,42
TERM_7a40ad2a,ITEM_a4c811b78e83,0,2,42
TERM_492e08cf,ITEM_11836d76d8cc,0,2,42
TERM_69412df3,ITEM_a8c413fbc269,0,2,42
TERM_5916f354,ITEM_cb586cbf4e0c,1,2,42
TERM_15bdef8f,ITEM_a5680dffb56b,0,2,42
TERM_25777386,ITEM_b743fa23f0c7,0,2,42
TERM_134c91b4,ITEM_2596d62663db,1,2,42
TERM_4607c012,ITEM_81023bce9126,0,2,42
TERM_06ed99d9,ITEM_4770583ba657,0,2,42
TERM_6f39f500,ITEM_6a9399cbd4e2,0,2,42
TERM_07a2d349,ITEM_7b5438664533,1,2,42
TERM_e3a60df7,ITEM_ea704775f344,0,2,42
TERM_9d7a4559,ITEM_54fd3aed57df,1,2,42
TERM_c146b613,ITEM_5a9590f64a5d,0,2,42
TERM_c667fa04,ITEM_9ff394e39bce,0,2,42
TERM_7f8a03fe,ITEM_01e0fd4e7f30,0,2,42
TERM_ca95c925,ITEM_0f2eb859a3a4,1,2,42
TERM_3383430e,ITEM_b588a8dd60e7,1,2,42
TERM_3c521f4f,ITEM_51dd8ac1dda0,0,2,42
TERM_4fc8541e,ITEM_4450727ea4c9,1,2,42
TERM_24fe7761,ITEM_e742d7a5aaf3,1,2,42
TERM_9c45da8a,ITEM_f1a4bf86a52e,1,2,42
TERM_f1771b11,ITEM_929f37133e13,1,2,42
TERM_4682f606,ITEM_04651eddfc39,0,2,42
TERM_7069c992,ITEM_635b29398486,0,2,42
TERM_0ab82c88,ITEM_d34e118ba1ec,0,2,42
TERM_d2bb6a55,ITEM_5b3c60070dbf,1,2,42
TERM_88c3ca95,ITEM_e8ea4875b6df,0,2,42
TERM_2d65a0cb,ITEM_ebe980e677cf,0,2,42
TERM_1471b02f,ITEM_ff03a9fc60ca,0,2,42
TERM_6b35c1b2,ITEM_807a13de5e33,1,2,42
TERM_137a9d5a,ITEM_8e3df1c35e51,0,2,42
TERM_3d36f9b9,ITEM_aa42e2aa9410,1,2,42
TERM_25c4e976,ITEM_8e0ccb7e6b0b,1,2,42
TERM_b123f5f8,ITEM_9ca4555e4570,0,2,42
TERM_6704f3cb,ITEM_690cd1abef14,0,2,42
TERM_5878ff91,ITEM_b68127f3a877,0,2,42
TERM_a965a4fe,ITEM_cfd4645a0220,0,2,42
TERM_0c518bf6,ITEM_1fe09c276d06,0,2,42
TERM_404631cb,ITEM_c9bcb69e0990,0,2,42
TERM_e048f831,ITEM_be3e7465253d,0,2,42
TERM_1a517f89,ITEM_7534a44a7e77,0,2,42
TERM_33e36c4d,ITEM_56b3c12fc683,1,2,42
TERM_a33271fd,ITEM_60e30a5b086a,0,2,42
TERM_a845db0e,ITEM_608770def18f,0,2,42
TERM_cfd43337,ITEM_06d8e7100f50,0,2,42
TERM_4ae7305d,ITEM_5d06874a9767,0,2,42
TERM_81b1b183,ITEM_570be9f40c7c,1,2,42
TERM_136fa250,ITEM_82421c4ffe03,0,2,42
TERM_39faf7ab,ITEM_59ae6c06a5c7,1,2,42
TERM_f32d84cd,ITEM_534f6f005f87,1,2,42
TERM_a6cb6ab4,ITEM_4965eb7bb3b0,0,2,42
TERM_01659650,ITEM_e28fe7890354,1,2,42
TERM_f661df0f,ITEM_7f8020a622a7,0,2,42
TERM_dbbef6dd,ITEM_01ad393c6ecd,0,2,42
TERM_e5cac6e7,ITEM_f7a49ccfd905,0,2,42
TERM_15dd591d,ITEM_819f4f9a3339,1,2,42
TERM_b4c89672,ITEM_96727c6c065a,1,2,42
TERM_3d4705f4,ITEM_9a36c10c644a,0,2,42
TERM_7387dc62,ITEM_9556d0311ea7,0,2,42
TERM_5b49ac97,ITEM_5eb40921304c,0,2,42
TERM_04765f2f,ITEM_3c48d1b9013a,0,2,42
TERM_c577bf3f,ITEM_5ca7a9fd7b5f,0,2,42
TERM_83ebfd9a,ITEM_2eba6b9896ee,0,2,42
TERM_5d9d908a,ITEM_51196b50de1f,0,2,42
TERM_a048ad74,ITEM_6b4664e2c121,0,2,42
TERM_6c82922b,ITEM_cd8f26010840,0,2,42
TERM_21cb9961,ITEM_11d77a7ba8ee,0,2,42
TERM_e2e52f71,ITEM_88936553cd95,0,2,42
TERM_b254477e,ITEM_4e1fc5dcffab,0,2,42
TERM_622be24c,ITEM_11a36d98b786,0,2,42
TERM_e357d35d,ITEM_d6a7d654bbfe,0,2,42
TERM_0c4992dd,ITEM_2e9ddd7c1a51,0,2,42
TERM_072d2084,ITEM_f1041ab2afec,1,2,42
TERM_794b0471,ITEM_dde57ffe5d29,0,2,42
TERM_f543c2d3,ITEM_6bbe2b8b4cae,0,2,42
TERM_f9b251ab,ITEM_8200638aab42,0,2,42
TERM_0b61099a,ITEM_b40c5de076ff,0,2,42
TERM_bb73bfd4,ITEM_86cdd8f78437,0,2,42
TERM_9fd33dac,ITEM_207161d94355,0,2,42
TERM_f65dfe96,ITEM_3716527e8f91,0,2,42
TERM_4532b7e6,ITEM_1128be947b1b,0,2,42
TERM_96b2f13e,ITEM_9c40b72408c4,0,2,42
TERM_2b75bd9c,ITEM_d4793dda365c,0,2,42
TERM_1b3582d7,ITEM_1bf417b1420d,0,2,42
TERM_5f7c61e9,ITEM_53aacd6a0d15,0,2,42
TERM_86b7dd68,ITEM_37739adfe3af,0,2,42
TERM_e1efafe3,ITEM_09a5886a2968,0,2,42
TERM_98e90d69,ITEM_9c84e44f7c1b,0,2,42
TERM_7b9a70bf,ITEM_74f6baf491b8,0,2,42
TERM_3f40aef0,ITEM_046982168510,1,2,42
TERM_581f8723,ITEM_43be5a3f60cf,1,2,42
TERM_6111caf6,ITEM_2714001ec885,0,2,42
TERM_d6017d15,ITEM_6161ed77d8d3,0,2,42
TERM_de614ee1,ITEM_0027d61f628d,0,2,42
