term_id,item_id,label,neg_ratio,sample_seed
TERM_564f5ba4,ITEM_7cd27420d64f,0,3,42
TERM_ba83127d,ITEM_909831286168,0,3,42
TERM_43dc7597,ITEM_07aea41a0ff6,1,3,42
TERM_6cce4f74,ITEM_df6527c2e2cd,0,3,42
TERM_70530ed7,ITEM_ec51a83ba797,1,3,42
TERM_421484cb,ITEM_375170c46177,1,3,42
TERM_9502f56a,ITEM_8940580f5d2f,0,3,42
TERM_d4bf561b,ITEM_3a8057a3b095,1,3,42
TERM_a6354dad,ITEM_f0368d3c58fc,1,3,42
TERM_cf436189,ITEM_0027ae5b4c47,0,3,42
TERM_2d0fd90f,ITEM_f1f3165d5c10,0,3,42
TERM_b65cafc3,ITEM_769054ac48ff,0,3,42
TERM_e6c07b0d,ITEM_d9d41061d0e0,1,3,42
TERM_179587de,ITEM_69a8e608b9c4,0,3,42
TERM_a9623fd1,ITEM_2e49ca4473d9,0,3,42
TERM_be5f2569,ITEM_dc21aa18de24,1,3,42
TERM_4d3d04bf,ITEM_1a509275da76,0,3,42
TERM_7ef2b6b6,ITEM_1415d8530959,0,3,42
TERM_79942d58,ITEM_a6341dc3257c,0,3,42
TERM_86dcf72a,ITEM_282a6005bb54,0,3,42
TERM_4660922c,ITEM_f3a99a16b3c8,0,3,42
TERM_8df3e7a6,ITEM_cc2374bfc999,0,3,42
TERM_097d0bf1,ITEM_a99f6abfd322,1,3,42
TERM_ea7f5be7,ITEM_eff6c7b7a5ea,0,3,42
TERM_7ef2b6b6,ITEM_a73619f5d799,1,3,42
TERM_8ff295f3,ITEM_3a5c9e157bbb,1,3,42
TERM_f9bf4be7,ITEM_0bb55c9c2bd8,0,3,42
TERM_82ecd9d4,ITEM_49ac250fc832,0,3,42
TERM_3a054b2b,ITEM_de72d7582a3e,1,3,42
TERM_cbae3a3f,ITEM_69746e7bc28c,0,3,42
TERM_24da8801,ITEM_8ef6ff5756a6,0,3,42
TERM_ed00a6c9,ITEM_43b2b1ab76da,0,3,42
TERM_e870d482,ITEM_ea903ba04d49,0,3,42
TERM_6d45ef1d,ITEM_4a9e2d27fba3,0,3,42
TERM_19ab7aaa,ITEM_023e188cc509,0,3,42
TERM_7cb1e40b,ITEM_5e29efdabc18,0,3,42
TERM_11b64b02,ITEM_ea9228456bd1,0,3,42
TERM_ace44d09,ITEM_c1f1a000f5e1,0,3,42
TERM_4d02789f,ITEM_af68c772d968,0,3,42
TERM_c041742c,ITEM_f1d343755fe5,1,3,42
TERM_ed00a6c9,ITEM_08d180d36b0b,0,3,42
TERM_34ac0c53,ITEM_2e4f64166c9c,0,3,42
TERM_51c3f8e1,ITEM_db2360c5662f,0,3,42
TERM_36d19a53,ITEM_2a1ed0924502,0,3,42
TERM_ed600a6f,ITEM_292f223e5a1a,0,3,42
TERM_8755f2a3,ITEM_98f8a011f279,1,3,42
TERM_621d016e,ITEM_bfa0b2376f75,1,3,42
TERM_dc1fdcba,ITEM_f390bd514641,0,3,42
TERM_6f9b5983,ITEM_71ecf5733b24,0,3,42
TERM_2757fc2f,ITEM_2c278e260a7f,0,3,42
TERM_fa047398,ITEM_bffa5755cfca,0,3,42
TERM_9625ab25,ITEM_51d63c1cf44c,0,3,42
TERM_dc6d73de,ITEM_bb050695667e,1,3,42
TERM_0e44a3f9,ITEM_0004f0bfaf8b,1,3,42
TERM_3226a74a,ITEM_0d97806123cd,1,3,42
TERM_abbdcafe,ITEM_1e0a8ab19760,1,3,42
TERM_dc08cd75,ITEM_8f068e890894,0,3,42
TERM_ddd5a9ce,ITEM_10ab763b1147,0,3,42
TERM_caad21cf,ITEM_b09410f05771,0,3,42
TERM_da9ff9a3,ITEM_80d350e7a62f,0,3,42
TERM_5acf19f9,ITEM_5bec5d6fc3ae,0,3,42
TERM_594ee5ee,ITEM_9c1a083019f9,0,3,42
TERM_c254e2b1,ITEM_b68a89ee6719,0,3,42
TERM_8cc45cd0,ITEM_9ef68e850553,0,3,42
TERM_80763a56,ITEM_d0f5bdfa8ba9,0,3,42
TERM_4682f606,ITEM_7b814da65afa,0,3,42
TERM_6d4b8f80,ITEM_c9daf8ac74a5,1,3,42
TERM_6b93c899,ITEM_6728bb11870f,0,3,42
TERM_86eae07c,ITEM_7298d40ef44c,1,3,42
TERM_21153fcb,ITEM_1c1f90ae7133,0,3,42
TERM_8993bf5b,ITEM_508a356c058a,1,3,42
TERM_a640885d,ITEM_59618c6f7d6c,1,3,42
TERM_4493a2cf,ITEM_0289a977d1f5,0,3,42
TERM_a25df0e8,ITEM_eea8612ed11a,1,3,42
TERM_76938dd3,ITEM_8aa7033d58be,0,3,42
TERM_e6c07b0d,ITEM_66e1d3faa67e,0,3,42
TERM_61fbd883,ITEM_69e89239127d,1,3,42
TERM_2bdb832b,ITEM_be0563b859df,0,3,42
TERM_5569fc1e,ITEM_89d8ee35e693,0,3,42
TERM_65384fe8,ITEM_27176681a6d0,0,3,42
TERM_397e02f0,ITEM_14a21a831666,0,3,42
TERM_9c59999f,ITEM_72bce35ec426,0,3,42
TERM_afd5e672,ITEM_5726de10c7e7,0,3,42
TERM_f65dfe96,ITEM_34454703d7a3,0,3,42
TERM_8925c6c7,ITEM_f26053c1ec31,0,3,42
TERM_15b4bb5e,ITEM_24e068c141e6,0,3,42
TERM_7f6b6d00,ITEM_ca0fe5c40998,0,3,42
TERM_ae808588,ITEM_953fc72f5b77,0,3,42
TERM_19684b1c,ITEM_23d3d9364617,1,3,42
TERM_83a8f58c,ITEM_70306e338fc2,0,3,42
TERM_e3867f47,ITEM_bdcebdbf3a91,0,3,42
TERM_92504212,ITEM_bc15347f1917,1,3,42
TERM_b68df03e,ITEM_25435edb0a99,0,3,42
TERM_85d7e498,ITEM_3f664941272a,0,3,42
TERM_d79fef49,ITEM_f11f9c78e027,0,3,42
TERM_c1d605e1,ITEM_247ea65c43f0,0,3,42
TERM_68b2f730,ITEM_94cf3505b12b,0,3,42
TERM_8d51d313,ITEM_7bf921838065,1,3,42
TERM_a9a75a22,ITEM_d8e552312ed7,0,3,42
TERM_e4e5bb36,ITEM_63ccba5f5a54,1,3,42
TERM_f7ddeb73,ITEM_a81801e26dcb,0,3,42
TERM_b702013c,ITEM_d827d1cf6cb4,0,3,42
TERM_4116f03c,ITEM_83a2ca32821c,0,3,42
TERM_f3cba195,ITEM_c0aed9336fc4,0,3,42
TERM_201ac0ae,ITEM_1d6e93ca0037,0,3,42
TERM_992fc4cd,ITEM_a5941460ef39,0,3,42
TERM_65955df8,ITEM_910612c89ba3,1,3,42
TERM_332e62d8,ITEM_baa3c679e691,0,3,42
TERM_405c2092,ITEM_08773fee1356,1,3,42
TERM_4d02789f,ITEM_afffc42e13f5,0,3,42
TERM_179587de,ITEM_bde5fa593ad5,0,3,42
TERM_70b51a91,ITEM_2acd44d9fa0a,0,3,42
TERM_cc26d8a6,ITEM_809e2de4283b,1,3,42
TERM_d9d2ad52,ITEM_4865215f51f3,1,3,42
TERM_15441a77,ITEM_ba0d6fd2dd27,0,3,42
TERM_b4eafc3a,ITEM_cb7626765c47,0,3,42
TERM_b3c95de8,ITEM_3109d1fff905,0,3,42
TERM_13722acf,ITEM_ed6bf8525400,1,3,42
TERM_215ddf27,ITEM_189ca3970838,0,3,42
TERM_6257fd2f,ITEM_29ed4190650c,0,3,42
TERM_a543f46f,ITEM_203982a67f44,0,3,42
TERM_a580b18e,ITEM_e8a86423a996,1,3,42
TERM_39b30416,ITEM_0cccf5969d7a,0,3,42
TERM_e25a3f5f,ITEM_c495e0d7b6eb,1,3,42
TERM_50c4bffe,ITEM_9cf90f4a5032,0,3,42
TERM_8bb8e958,ITEM_4e839b157386,0,3,42
TERM_92866101,ITEM_0958eccb637d,0,3,42
TERM_e51ab737,ITEM_0dbcf4247a0c,1,3,42
TERM_514afb9d,ITEM_ec9b200cb722,0,3,42
TERM_1eda316f,ITEM_010958a860cc,0,3,42
TERM_bbe81054,ITEM_cf9b53569a12,0,3,42
TERM_8ff295f3,ITEM_000ebec42bb2,0,3,42
TERM_4e91a134,ITEM_f9785a06866a,1,3,42
TERM_19be8356,ITEM_b68c6f23b1ea,0,3,42
TERM_4377d2cd,ITEM_2760e3f23fe8,1,3,42
TERM_634d2383,ITEM_23ec9b444acf,1,3,42
TERM_df0f3f2d,ITEM_36f683f11284,0,3,42
TERM_f59b21a6,ITEM_7eaecdc3a7dc,1,3,42
TERM_31c5325b,ITEM_3bf972dcee6e,1,3,42
TERM_46f069a3,ITEM_4be14a7761f6,0,3,42
TERM_c9096abf,ITEM_b7f5e5f6ade3,1,3,42
TERM_8ae7ba20,ITEM_f1817a8f34f7,1,3,42
TERM_241c928d,ITEM_69ba5bda328b,0,3,42
TERM_0b7f849f,ITEM_d54330551a1b,0,3,42
TERM_492e08cf,ITEM_2bee74411d24,0,3,42
TERM_6f39f500,ITEM_c4cec8f12a8d,1,3,42
TERM_66a671be,ITEM_9be80ba660ce,1,3,42
TERM_f04d8b52,ITEM_2882691536ae,0,3,42
TERM_ebde0c75,ITEM_7f3b9ccbf928,0,3,42
TERM_e71fe17c,ITEM_d88c5162bc00,0,3,42
TERM_e35feb20,ITEM_b2a80a9ddce6,0,3,42
TERM_94db3215,ITEM_e30b79f3e16c,0,3,42
TERM_55b19cee,ITEM_660bc67b4e62,0,3,42
TERM_8b2171af,ITEM_2ea63d3da73f,0,3,42
TERM_195e9d4f,ITEM_9bc552b0516a,0,3,42
TERM_9941ff03,ITEM_3c8638fe9a71,1,3,42
TERM_61ac43a9,ITEM_a58930cb3c84,1,3,42
TERM_e51d20e0,ITEM_4dc07abbe030,0,3,42
TERM_921061ca,ITEM_cdb3a8f4b7d4,0,3,42
TERM_28abee3e,ITEM_739bd66517bf,0,3,42
TERM_a3ed88e6,ITEM_d7546c859699,0,3,42
TERM_12c60372,ITEM_03a3c24f3885,0,3,42
TERM_6c82922b,ITEM_8a572b0c7f60,1,3,42
TERM_d5bfd258,ITEM_c589585a856b,0,3,42
TERM_0e3586f3,ITEM_387b075b3fc0,0,3,42
TERM_07ced1bc,ITEM_d7d8587cc717,0,3,42
TERM_d6d0a879,ITEM_d9495cbcf5d8,1,3,42
TERM_7c4eb82f,ITEM_a823db174009,0,3,42
TERM_62b61968,ITEM_56ce39497416,1,3,42
TERM_908ef791,ITEM_0c71373e6e72,0,3,42
TERM_63fbea97,ITEM_9c2d94a18665,0,3,42
TERM_63b7e02c,ITEM_5dcc85260299,1,3,42
TERM_7b9a70bf,ITEM_39518b6ffd66,0,3,42
TERM_9ad15b9b,ITEM_4a93bf7ba67a,0,3,42
TERM_20537641,ITEM_ea701e2fddcd,0,3,42
TERM_50b1c1c1,ITEM_d0a463d3e723,0,3,42
TERM_e35feb20,ITEM_7ccec150fd3e,0,3,42
TERM_be698af7,ITEM_979720e675ed,0,3,42
TERM_52ceab02,ITEM_6e0402e79db3,1,3,42
TERM_6bc055f0,ITEM_60102e873d8b,0,3,42
TERM_24975232,ITEM_089b3717773d,0,3,42
TERM_8282f4db,ITEM_dd52106192f0,0,3,42
TERM_395f77ee,ITEM_b2810d1468d7,0,3,42
TERM_d4377d31,ITEM_2b8c65265ce6,0,3,42
TERM_8596cee8,ITEM_b2f93a28e415,0,3,42
TERM_42c3ea8f,ITEM_42e8863677a6,1,3,42
TERM_22e7f2c3,ITEM_e2fc5195e34d,0,3,42
TERM_8c83b192,ITEM_825ccbf1d7ff,0,3,42
TERM_f8dca6fc,ITEM_3021c49f4bc3,0,3,42
TERM_0a7bc31d,ITEM_3712f6f82c91,0,3,42
TERM_5674685d,ITEM_7b001f72bb68,1,3,42
TERM_51aa1fd0,ITEM_48c3a1e5edf8,0,3,42
TERM_6e1bb85d,ITEM_4f616dcebef7,0,3,42
TERM_811a4a75,ITEM_485ced095678,0,3,42
TERM_01cc31f3,ITEM_1ca7a141684b,1,3,42
TERM_bfe63090,ITEM_8a906b4ed142,0,3,42
TERM_e8b0d31e,ITEM_882352b75d29,0,3,42
TERM_66d99fe4,ITEM_d1cf7ce27de0,0,3,42
TERM_7210be71,ITEM_107cdc7307d2,1,3,42
TERM_fa047398,ITEM_ab79925383f8,0,3,42
TERM_ca02d3dd,ITEM_83efe60f6d73,0,3,42
TERM_3042829a,ITEM_ea60fb4f3cac,1,3,42
TERM_3e7a0d51,ITEM_3c7f144dd90d,0,3,42
TERM_b431ec29,ITEM_4a53662241c9,0,3,42
TERM_e3a60df7,ITEM_fa6e852fb105,1,3,42
TERM_7b987952,ITEM_3f0279554bc2,0,3,42
TERM_a3063917,ITEM_402c82f9ccb0,0,3,42
TERM_25777386,ITEM_229db332a39b,0,3,42
TERM_0e2eb3c8,ITEM_edd6e0e9306d,0,3,42
TERM_59ded481,ITEM_c7aba8799a6a,0,3,42
TERM_38029dcd,ITEM_c69b544e5c0f,1,3,42
TERM_7b5e738d,ITEM_673af330e04e,0,3,42
TERM_b736aceb,ITEM_b530b9f65ffa,0,3,42
TERM_e9daf227,ITEM_2cba6a751331,0,3,42
TERM_ad5a65c4,ITEM_03b89bc0157f,1,3,42
TERM_92d79a43,ITEM_b8f04ca56a4e,0,3,42
TERM_836b9812,ITEM_e35600b1b728,0,3,42
TERM_f65dfe96,ITEM_8c81ed89e87e,1,3,42
TERM_fef99aab,ITEM_2066bed107ac,1,3,42
TERM_9aa9195a,ITEM_93a1ce9be7b4,0,3,42
TERM_52096816,ITEM_3e96a50fbd39,0,3,42
TERM_cc69f973,ITEM_5a597b5c9b2f,0,3,42
TERM_870479e5,ITEM_b4e5c22b3032,0,3,42
TERM_4c793d4f,ITEM_b5790b3e3a01,0,3,42
TERM_a048ad74,ITEM_cfb93d2f544a,1,3,42
TERM_b4eafc3a,ITEM_e639651c1893,0,3,42
TERM_20916e70,ITEM_bf2affefb7d4,0,3,42
TERM_9491dad9,ITEM_ede54c8b63f7,0,3,42
TERM_52ceab02,ITEM_8a77f2fa66fc,0,3,42
TERM_d2bb6a55,ITEM_944ad1137f14,1,3,42
TERM_b6d1cccf,ITEM_4d5950dab4f5,0,3,42
TERM_5e0b6fa6,ITEM_dd89992a3493,1,3,42
TERM_6833c1f0,ITEM_9cced1ae7254,1,3,42
TERM_46debc46,ITEM_840b976d3bc3,0,3,42
TERM_acd55554,ITEM_4f70a0ebe014,0,3,42
TERM_33e36c4d,ITEM_56b3c12fc683,1,3,42
TERM_989da224,ITEM_8a459f573354,1,3,42
TERM_325c1302,ITEM_b86f5d097dba,0,3,42
TERM_376de7c2,ITEM_d1434129d138,0,3,42
TERM_4116f03c,ITEM_c1212b1f0b2f,0,3,42
TERM_80f5b2f9,ITEM_855a660be4ca,0,3,42
TERM_f9bf4be7,ITEM_689c75ab95c2,0,3,42
TERM_ace44d09,ITEM_783c3d010a53,0,3,42
TERM_14b2dbe5,ITEM_c38821e66907,0,3,42
TERM_a25df0e8,ITEM_ccedb2709cf0,0,3,42
TERM_e5b7ffa1,ITEM_37739adfe3af,0,3,42
TERM_21439c27,ITEM_1d5659ddacb3,0,3,42
TERM_018d782d,ITEM_56c75f9015ae,0,3,42
TERM_35619629,ITEM_93ba6336deb9,0,3,42
TERM_47aab2a3,ITEM_2bca83e82745,0,3,42
TERM_cc98bf46,ITEM_33c66c78c12a,0,3,42
TERM_977ed9b2,ITEM_6c4cf17dfeb8,0,3,42
TERM_00eab0fe,ITEM_8925a3a36afe,0,3,42
TERM_cce67a7f,ITEM_aec4302f49fb,1,3,42
TERM_ff70a397,ITEM_1775163c269f,1,3,42
TERM_1eda316f,ITEM_5630ff2954bc,1,3,42
TERM_f10a4a2b,ITEM_a239a67fea05,0,3,42
TERM_ec936599,ITEM_69b22d81cd18,0,3,42
TERM_31213d4b,ITEM_b050a2f3ea4b,0,3,42
TERM_7109db9a,ITEM_f5641ed9408a,0,3,42
TERM_49bcf75b,ITEM_0561ce20962c,0,3,42
TERM_8bb8e958,ITEM_7afc3591fb71,1,3,42
TERM_754888a1,ITEM_57e1237ec336,0,3,42
TERM_60449871,ITEM_57ea86ee9661,0,3,42
TERM_df0ea1b3,ITEM_98dddc2daf62,0,3,42
TERM_94806072,ITEM_04a081b666b9,1,3,42
TERM_77668079,ITEM_626d0a9a74a1,0,3,42
TERM_39c1ffc9,ITEM_cc32776baca8,1,3,42
TERM_89e3e7bd,ITEM_f9875d123105,0,3,42
TERM_66d99fe4,ITEM_4388c98991fb,0,3,42
TERM_8504943e,ITEM_5c7b1b725df0,0,3,42
TERM_33a9cf2d,ITEM_b3d960fdb872,0,3,42
TERM_47d61edc,ITEM_8f07be2df970,0,3,42
TERM_c9d12cef,ITEM_224fc9b9d73b,0,3,42
TERM_5b76ea45,ITEM_fafc24939afc,1,3,42
TERM_03add143,ITEM_65e828d7c315,1,3,42
TERM_7d54c9da,ITEM_bb8d708b2c26,1,3,42
TERM_95ab403f,ITEM_2d51ccfceca6,1,3,42
TERM_3f8d1840,ITEM_6c4392163531,0,3,42
TERM_c8d2bb1a,ITEM_c5cafbeccdb8,0,3,42
TERM_96c3ea20,ITEM_c7abbf663a08,0,3,42
TERM_7f6b6d00,ITEM_d04965b04c77,0,3,42
TERM_3d98e488,ITEM_9c24324187df,0,3,42
TERM_cfc1c3ea,ITEM_8a4c26a1b53b,0,3,42
TERM_3c3c7a02,ITEM_da71f7df57d2,0,3,42
TERM_163033f6,ITEM_e369cebfc4ce,1,3,42
TERM_0bf351dd,ITEM_d29be0fb47ad,1,3,42
TERM_efea67a2,ITEM_e96457315c58,0,3,42
TERM_f28e1b71,ITEM_4cf2f20c60cd,0,3,42
TERM_ec30e101,ITEM_4b55cea53f4a,0,3,42
TERM_8135d3af,ITEM_91ead2583a19,0,3,42
TERM_b13c47f7,ITEM_44dc27c08796,0,3,42
TERM_179587de,ITEM_d2a5e180b9af,0,3,42
TERM_2ebf6515,ITEM_4d4db19e1376,0,3,42
TERM_dd5a7066,ITEM_c9884331e408,1,3,42
TERM_594ee5ee,ITEM_3a249bf41b2b,1,3,42
TERM_f8dca6fc,ITEM_1823e9287e4e,0,3,42
TERM_f228f586,ITEM_ca098c84aadc,0,3,42
TERM_19fb4e5c,ITEM_492769862e6b,0,3,42
TERM_51195efc,ITEM_9420d96842e5,0,3,42
TERM_a749f601,ITEM_a79b62a44c72,0,3,42
TERM_c1d20968,ITEM_ae92f1c1f12c,0,3,42
TERM_68e08ee1,ITEM_c5c67f3e29b8,0,3,42
TERM_5a8dfa81,ITEM_70f9852075c1,1,3,42
TERM_ed00a6c9,ITEM_1a58e1cb7134,0,3,42
TERM_87fee8f1,ITEM_cc138b5a1647,0,3,42
TERM_acf1e565,ITEM_2972b056cc17,0,3,42
TERM_be580a24,ITEM_a4330e4fbeea,1,3,42
TERM_85851205,ITEM_70290829c537,1,3,42
TERM_5878ff91,ITEM_125369a4cba4,0,3,42
TERM_f4f3f4c8,ITEM_29d49616576f,0,3,42
TERM_c0bc8470,ITEM_42a5b1fa1487,0,3,42
TERM_f9b251ab,ITEM_c44f3aa22848,0,3,42
TERM_4cd58968,ITEM_ebea8576674a,1,3,42
TERM_6a43116e,ITEM_3241350a7026,0,3,42
TERM_529eb051,ITEM_6b2e4285073e,0,3,42
TERM_e5cac6e7,ITEM_99f1bf8a9df5,1,3,42
TERM_41d7ca79,ITEM_6ea0bccb2902,1,3,42
TERM_62d753f4,ITEM_d3cde8312257,0,3,42
TERM_f72174ee,ITEM_a22531880fc1,0,3,42
TERM_3dbbf344,ITEM_2ab494e0984e,0,3,42
TERM_39c1ffc9,ITEM_ec75808086fc,0,3,42
TERM_f64a2ca1,ITEM_ef1e2aad65b5,0,3,42
TERM_f6c7ec3d,ITEM_631ebb82e735,0,3,42
TERM_248e7724,ITEM_c527268dfc08,0,3,42
TERM_fe1c5744,ITEM_b743fa23f0c7,0,3,42
TERM_faa3accc,ITEM_5df673774677,0,3,42
TERM_75d3fa6b,ITEM_647f2e82ad17,0,3,42
TERM_acc6b790,ITEM_6c4322f2b849,0,3,42
TERM_8daf9f28,ITEM_bbcd1cd51143,0,3,42
TERM_99739192,ITEM_4472f5f3a6e0,0,3,42
TERM_c84099a8,ITEM_59f75ed84159,0,3,42
TERM_c98a61c7,ITEM_c856d0c13204,0,3,42
TERM_2593cbf6,ITEM_2e4037d4930b,1,3,42
TERM_caf54972,ITEM_6fc5b623035b,0,3,42
TERM_4493a2cf,ITEM_3520ae9a253c,1,3,42
TERM_1e32d2e1,ITEM_7c97a9c6ddc8,0,3,42
TERM_339db89e,ITEM_8247ca93b89d,0,3,42
TERM_a3d2b3dc,ITEM_254f6dfcc742,0,3,42
TERM_4e517cac,ITEM_d3fa40732e21,0,3,42
TERM_0629b2c1,ITEM_a945376f25db,1,3,42
TERM_ba64b794,ITEM_a8af33efaccb,0,3,42
TERM_a32815fe,ITEM_5cca2a1d8f02,0,3,42
TERM_f7c81c86,ITEM_2c245e02c80e,0,3,42
TERM_b723789d,ITEM_c2ff37efc2b8,1,3,42
TERM_d745ed74,ITEM_48f47865a5ce,0,3,42
TERM_08486cd8,ITEM_f93d903cc720,1,3,42
TERM_924e7e79,ITEM_72e0d2ae26fd,0,3,42
TERM_be3f8414,ITEM_d8b9184cd07b,0,3,42
TERM_5f43675e,ITEM_cdbc70c0f5c8,0,3,42
TERM_d3263cd2,ITEM_af7fd1cc01f0,1,3,42
TERM_1b626dee,ITEM_f2373f6f6e08,0,3,42
TERM_9d155adb,ITEM_8df3c906a124,0,3,42
TERM_768a949e,ITEM_404bec543d28,0,3,42
TERM_394445c7,ITEM_30158c6f74c5,0,3,42
TERM_e5b7ffa1,ITEM_1829625ad007,0,3,42
TERM_44b26a3c,ITEM_dde731bbb3ef,1,3,42
TERM_0c518bf6,ITEM_e67921eeb2ae,1,3,42
TERM_d05085e5,ITEM_ad19c8cf30c3,0,3,42
TERM_8a97079d,ITEM_f435047393d6,0,3,42
