term_id,item_id,label,neg_ratio,sample_seed
TERM_80f4850d,ITEM_be10f119355f,0,5,42
TERM_257f6b09,ITEM_4ec1ad42ce84,0,5,42
TERM_c4ee0bca,ITEM_b233db6deb5e,1,5,42
TERM_3c06d5e4,ITEM_36c3ec8fd29d,1,5,42
TERM_1ddb5c6a,ITEM_ed19609d9272,0,5,42
TERM_b567f57b,ITEM_16a910aeebb5,0,5,42
TERM_901088da,ITEM_882ab821876b,1,5,42
TERM_7f6b6d00,ITEM_dd014089516c,0,5,42
TERM_35619629,ITEM_f25b6f83359a,0,5,42
TERM_1e0d7aa3,ITEM_c5cdae6ca934,0,5,42
TERM_414667bf,ITEM_e1e280113924,0,5,42
TERM_ee9f97a2,ITEM_22dd0332a038,0,5,42
TERM_ed00a6c9,ITEM_6a1a8dd73aa5,1,5,42
TERM_7069c992,ITEM_b38e111ed541,0,5,42
TERM_59e50655,ITEM_e2f4e20d88b1,1,5,42
TERM_7b604cb4,ITEM_06d8e7100f50,0,5,42
TERM_3d83acd9,ITEM_12d65fc3e54d,0,5,42
TERM_555b6d53,ITEM_50f23a7d06a5,0,5,42
TERM_87c812b1,ITEM_e5326d63c10f,0,5,42
TERM_a070b017,ITEM_31e204000e10,0,5,42
TERM_b67443b2,ITEM_3e92a16252a2,0,5,42
TERM_178ff964,ITEM_167ef2ca946d,0,5,42
TERM_5c6e729f,ITEM_1b2cb3a9a1cf,0,5,42
TERM_129c7937,ITEM_4e33b4084c01,1,5,42
TERM_58c6c520,ITEM_d9976e945766,0,5,42
TERM_caf54972,ITEM_3d075b50932c,0,5,42
TERM_c618017b,ITEM_0096db9d8673,0,5,42
TERM_399685ce,ITEM_932ed98cbc9f,0,5,42
TERM_916d74e5,ITEM_42b88514e3ec,0,5,42
TERM_3811e0f2,ITEM_26e03d74fb5c,1,5,42
TERM_7f6b6d00,ITEM_b03213ec69b5,0,5,42
TERM_ccff0d13,ITEM_55fb74bcf881,0,5,42
TERM_9f167e18,ITEM_f98084239b02,0,5,42
TERM_50d74870,ITEM_2d927ca50135,1,5,42
TERM_0ad69a89,ITEM_cf6ad80e51be,1,5,42
TERM_5aec0bcc,ITEM_9ba62b1718c5,0,5,42
TERM_870479e5,ITEM_a47255744002,1,5,42
TERM_405c2092,ITEM_25f0a31606ae,0,5,42
TERM_d1f05ddf,ITEM_dea440a0509d,0,5,42
TERM_756b4b8f,ITEM_bc6712757aaf,0,5,42
TERM_179587de,ITEM_f2c10916eae3,0,5,42
TERM_0c518bf6,ITEM_79e5d28f60d6,0,5,42
TERM_c5b45599,ITEM_cae1a7b517f3,0,5,42
TERM_8309f1ac,ITEM_4674891e2568,0,5,42
TERM_6a3a2ada,ITEM_d21134a28c53,0,5,42
TERM_5f43675e,ITEM_7625b5305570,0,5,42
TERM_66a671be,ITEM_9be80ba660ce,1,5,42
TERM_e93c06db,ITEM_16afa2200265,0,5,42
TERM_d5d16346,ITEM_0e6b5512cf42,1,5,42
TERM_31534def,ITEM_fda9df1f5cc9,0,5,42
TERM_cdd41c42,ITEM_ffea09cb8e3b,1,5,42
TERM_f0b70a11,ITEM_1d1ab484b212,1,5,42
TERM_808694e7,ITEM_2ea10cbdbdf0,0,5,42
TERM_f4d26e13,ITEM_c1b85290b0f9,0,5,42
TERM_79942d58,ITEM_8d4ac250e7d3,0,5,42
TERM_71c0888a,ITEM_d145d7c2c97e,0,5,42
TERM_9ab73cd8,ITEM_e80fb3591aad,1,5,42
TERM_83d7329b,ITEM_1094cd98cde5,0,5,42
TERM_7c52d5cd,ITEM_5570309b0f7a,0,5,42
TERM_95bded87,ITEM_d07e4168a8ba,0,5,42
TERM_794620de,ITEM_fea5b6010d33,0,5,42
TERM_9c50ca5b,ITEM_06d4fb13907a,0,5,42
TERM_7b987952,ITEM_9fb1fa3010c5,0,5,42
TERM_c7f94e68,ITEM_11224089958b,0,5,42
TERM_754ab05c,ITEM_e409542eb259,0,5,42
TERM_3e3fa0cb,ITEM_b7326911d9e4,0,5,42
TERM_a845db0e,ITEM_fb74ff6533fe,1,5,42
TERM_fe59b5d1,ITEM_94a00dc3a3c0,1,5,42
TERM_0742a5c2,ITEM_07991b5c519c,0,5,42
TERM_208b7d85,ITEM_a33971199b33,0,5,42
TERM_339db89e,ITEM_d93f75106c94,1,5,42
TERM_24e20cf0,ITEM_ead29900502b,0,5,42
TERM_b7c3f5a7,ITEM_42eed4655d1f,0,5,42
TERM_ace44d09,ITEM_1023a264c75c,0,5,42
TERM_f8d679ef,ITEM_0761df741a4e,0,5,42
TERM_ec30e101,ITEM_8a0684b3eb73,0,5,42
TERM_0b2ae251,ITEM_cb2bb2f2a4d4,0,5,42
TERM_d4a9f3bd,ITEM_ae4db83f9bc9,0,5,42
TERM_30e9113c,ITEM_016886229d16,0,5,42
TERM_0c518bf6,ITEM_55d9e3106ae6,1,5,42
TERM_686385dd,ITEM_5c42b85b915e,0,5,42
TERM_596a5460,ITEM_c0d09bc94b15,0,5,42
TERM_a5b17d9f,ITEM_af5055e9d31e,0,5,42
TERM_e83b111d,ITEM_010008ce69c0,0,5,42
TERM_31dd9fc6,ITEM_ec0c690a13db,0,5,42
TERM_15cb5159,ITEM_88be645c3201,0,5,42
TERM_bb872e7b,ITEM_65daa787bb87,0,5,42
TERM_30e7d3d3,ITEM_678c069bfef1,0,5,42
TERM_eb7ae453,ITEM_d773a694da90,0,5,42
TERM_b44fb278,ITEM_6f721fd22089,1,5,42
TERM_fede08e5,ITEM_0588aba43149,1,5,42
TERM_6770941a,ITEM_6bd490f026e5,0,5,42
TERM_129c7937,ITEM_2daba26975b2,0,5,42
TERM_6fdd919e,ITEM_90b31c77c374,0,5,42
TERM_f4821c21,ITEM_08e9deb6ceaf,0,5,42
TERM_86eae07c,ITEM_efcbb1cdeab6,0,5,42
TERM_4926d7f9,ITEM_8db78f5ff46f,0,5,42
TERM_5c4a7913,ITEM_0d83e844a96d,0,5,42
TERM_42d0d5c6,ITEM_4dcf4db92b97,0,5,42
TERM_d8c8bf0e,ITEM_94f4a4fd17f9,0,5,42
TERM_3f07fa43,ITEM_683033fbbe49,0,5,42
TERM_25053871,ITEM_3ca86b3c84f1,0,5,42
TERM_129c7937,ITEM_86bde285c860,0,5,42
TERM_a5b17d9f,ITEM_d7b6a37e3c71,0,5,42
TERM_868f8dcc,ITEM_9b772b48757b,0,5,42
TERM_195e9d4f,ITEM_932a78a95d66,0,5,42
TERM_60661bf4,ITEM_c4cd4bd77b28,0,5,42
TERM_dd90fa53,ITEM_61e8c1d34f4e,0,5,42
TERM_1050884c,ITEM_9cac7c5ec5e2,1,5,42
TERM_f3cfa187,ITEM_2df94a97d634,0,5,42
TERM_58494c67,ITEM_4eb0249cb40b,0,5,42
TERM_f9fa209e,ITEM_932158f81b1c,0,5,42
TERM_138e4d35,ITEM_9aceec417f0f,1,5,42
TERM_85d7e498,ITEM_76114f62385b,0,5,42
TERM_857d8c51,ITEM_21bc0f93ef9a,0,5,42
TERM_66d99fe4,ITEM_e30c49d6dd73,0,5,42
TERM_d175aac2,ITEM_1f0c16f7999b,0,5,42
TERM_794620de,ITEM_b39827a05108,0,5,42
TERM_2593cbf6,ITEM_b5b05c1add86,0,5,42
TERM_d9d2ad52,ITEM_f011a1b122e6,0,5,42
TERM_303ed1b7,ITEM_b37808ba4e48,0,5,42
TERM_8d9d6bbe,ITEM_a3106c4eb3ab,0,5,42
TERM_bd537a8b,ITEM_dfe502001cdd,0,5,42
TERM_7201d491,ITEM_168a8fdce83f,0,5,42
TERM_e8b0d31e,ITEM_4008cc849504,1,5,42
TERM_e9daf227,ITEM_274427f1fdde,0,5,42
TERM_a3ed88e6,ITEM_3c29b5efd8d7,0,5,42
TERM_453884d9,ITEM_d4c359f91a72,1,5,42
TERM_7f7792ac,ITEM_3a2e70f6425f,0,5,42
TERM_1185390d,ITEM_63fecbda824f,0,5,42
TERM_a80ba71f,ITEM_29b5861d46f0,0,5,42
TERM_be698af7,ITEM_2bbba6ffcce7,0,5,42
TERM_7d3d151f,ITEM_bf02c901a017,0,5,42
TERM_90fa384c,ITEM_aef28c066f7c,0,5,42
TERM_e870d482,ITEM_3f6da46d6133,0,5,42
TERM_794d90e2,ITEM_53b110aa6940,0,5,42
TERM_07a2d349,ITEM_3f0475878519,0,5,42
TERM_0c518bf6,ITEM_47ce871ce39e,0,5,42
TERM_5f1f28e4,ITEM_f4c695584db0,0,5,42
TERM_e03aa255,ITEM_f8311d9efd56,0,5,42
TERM_f65dfe96,ITEM_f825577824e4,0,5,42
TERM_04b9fc11,ITEM_e2ab66af0078,0,5,42
TERM_49b87dd8,ITEM_8e7edcad67f5,0,5,42
TERM_f3ea606e,ITEM_88d6fe25a1c2,1,5,42
TERM_0c763a35,ITEM_e466e29cbb3b,0,5,42
TERM_492e08cf,ITEM_94ef3d7fa985,0,5,42
TERM_2930625f,ITEM_16f24f70db7f,0,5,42
TERM_492e08cf,ITEM_19dfdbc5493d,0,5,42
TERM_30d8f4fc,ITEM_b06851d92022,1,5,42
TERM_10bcd5ca,ITEM_77393b6f68df,0,5,42
TERM_bbe81054,ITEM_0e1eb6977d28,0,5,42
TERM_5f1dcf71,ITEM_bf1f8a4a3b5d,0,5,42
TERM_be698af7,ITEM_0a2316918700,0,5,42
TERM_aac8d7aa,ITEM_c4319d146abc,0,5,42
TERM_e22c9312,ITEM_9674d4862abf,0,5,42
TERM_b65f0895,ITEM_50ac29075a99,0,5,42
TERM_51c3f8e1,ITEM_5efd4389dc3a,0,5,42
TERM_c2e48980,ITEM_9aa716ae12c2,0,5,42
TERM_4c2d4ee9,ITEM_0739083f41dc,0,5,42
TERM_e37c0d54,ITEM_e414c2720d4f,0,5,42
TERM_77aefb4e,ITEM_cb5d74e000a4,0,5,42
TERM_bd537a8b,ITEM_d38c2e6f70ce,0,5,42
TERM_e63c1da6,ITEM_be5473099b99,0,5,42
TERM_9157f4a5,ITEM_fdbabd88d87b,0,5,42
TERM_288aa093,ITEM_a70aa5282861,0,5,42
TERM_122773f5,ITEM_6b3689638e2a,0,5,42
TERM_de614ee1,ITEM_234d80e2eb6f,0,5,42
TERM_6206f34c,ITEM_a97b0a1408c8,0,5,42
TERM_405c2092,ITEM_5fa1ebddbc42,0,5,42
TERM_821fb1c0,ITEM_0f930d9eb8c4,0,5,42
TERM_6d1ad1f9,ITEM_7871dc4950ac,1,5,42
TERM_f72174ee,ITEM_82e756885021,0,5,42
TERM_457556b8,ITEM_32dd1f332da1,1,5,42
TERM_f6c2adfe,ITEM_9bfd1c426697,0,5,42
TERM_492e08cf,ITEM_94704743a0a4,0,5,42
TERM_995ffaa2,ITEM_95d655ea7eaa,0,5,42
TERM_39b30416,ITEM_64f6320d5deb,0,5,42
TERM_8b204e7a,ITEM_fac0358ffd7f,0,5,42
TERM_b014e01c,ITEM_bc5f5a27d4db,0,5,42
TERM_ace44d09,ITEM_513976d8a32c,0,5,42
TERM_c3b54fdb,ITEM_1a9f7e02fba4,1,5,42
TERM_953e4334,ITEM_383f858c25a9,0,5,42
TERM_589bece6,ITEM_02ed8fb597bb,0,5,42
TERM_7a132d12,ITEM_e626211fb854,0,5,42
TERM_593c3a6c,ITEM_a43272d59606,0,5,42
TERM_e68f49bd,ITEM_167c3e958398,1,5,42
TERM_13722acf,ITEM_ed6bf8525400,1,5,42
TERM_30fdb5aa,ITEM_4e96e7d04f26,1,5,42
TERM_aac8d7aa,ITEM_cf25b2f6724d,0,5,42
TERM_02cf7894,ITEM_0a8c3d54d65a,0,5,42
TERM_405c2092,ITEM_273574edd88c,0,5,42
TERM_ac6a530b,ITEM_ab57e96489f4,1,5,42
TERM_fd13bb12,ITEM_d7aaac079737,0,5,42
TERM_119e77fd,ITEM_34723713e246,1,5,42
TERM_179587de,ITEM_6d065551ab50,0,5,42
TERM_9325919f,ITEM_63323b76a5ad,0,5,42
TERM_199b213c,ITEM_d2f499f64052,0,5,42
TERM_5acf19f9,ITEM_62520e593c53,0,5,42
TERM_870fe848,ITEM_e1eecb7a5ad7,0,5,42
TERM_0e2eb3c8,ITEM_909be7b1eee9,0,5,42
TERM_dd69cb15,ITEM_050e3abc6a94,0,5,42
TERM_34ac0c53,ITEM_ade25097bd4a,0,5,42
TERM_0b062494,ITEM_bef183332203,0,5,42
TERM_ace44d09,ITEM_ab79925383f8,0,5,42
TERM_e2ba16e6,ITEM_0a0ef3cc9632,0,5,42
TERM_514afb9d,ITEM_3a6b973c7150,0,5,42
TERM_8b4bbdd8,ITEM_1e8e4cdb0e9e,0,5,42
TERM_0c4992dd,ITEM_bb5aff6ac62d,0,5,42
TERM_03c3e700,ITEM_b9bdb327859c,0,5,42
TERM_85851205,ITEM_f415cd496d12,0,5,42
TERM_18321a2b,ITEM_923b3040ec79,0,5,42
TERM_c89c1933,ITEM_6c80c66cbd92,0,5,42
TERM_08c6defa,ITEM_5cc280e67091,0,5,42
TERM_63379e61,ITEM_7e2ef70f7c69,0,5,42
TERM_2de273fd,ITEM_5627d80b8537,1,5,42
TERM_fbc69846,ITEM_46a24e79ec6c,0,5,42
TERM_6833c1f0,ITEM_323e2b51e09e,0,5,42
TERM_07ede275,ITEM_7e7cea7dae81,0,5,42
TERM_115060c2,ITEM_fcd4cbeda4b6,1,5,42
TERM_ebde0c75,ITEM_d43d8e8a4399,0,5,42
TERM_0254e588,ITEM_8270122d82e0,0,5,42
TERM_ed104fc9,ITEM_99701da7e3d6,0,5,42
TERM_43b54611,ITEM_7f312ff445ec,0,5,42
TERM_9fd5783c,ITEM_c01fa4dac516,0,5,42
TERM_b431ec29,ITEM_bb40d91e8019,0,5,42
TERM_ff43ab8b,ITEM_f57283199210,0,5,42
TERM_2b809620,ITEM_f8cc932fe1cf,0,5,42
TERM_08dfeabe,ITEM_6ccf8a09c8a9,0,5,42
TERM_bb892160,ITEM_90b317778d71,0,5,42
TERM_ec30e101,ITEM_1873f02deabb,0,5,42
TERM_00e02e53,ITEM_2ce9aa1320b6,0,5,42
TERM_f804d817,ITEM_96a6ec56e98d,1,5,42
TERM_9af89259,ITEM_54748e06eb2c,0,5,42
TERM_59b79c25,ITEM_964462c070bf,1,5,42
TERM_138e4d35,ITEM_64f54700ca7b,0,5,42
TERM_d177e098,ITEM_01b922a049e9,0,5,42
TERM_9f167e18,ITEM_4a879ec9e231,0,5,42
TERM_7e89b2be,ITEM_791d324829f5,0,5,42
TERM_ed00a6c9,ITEM_afa2d2980bcd,0,5,42
TERM_61c422e3,ITEM_8b89036b209f,0,5,42
TERM_45a31a56,ITEM_c4daf65f1f3d,0,5,42
TERM_729b180c,ITEM_012436de1ebd,0,5,42
TERM_5679423c,ITEM_81b5e13e3be2,0,5,42
TERM_1097a23a,ITEM_3d51bd4efa47,0,5,42
TERM_a17282f4,ITEM_0561ce20962c,0,5,42
TERM_aaee26cc,ITEM_059d8dedab90,0,5,42
TERM_52ceab02,ITEM_9a6021ee20ef,0,5,42
TERM_1b1d5488,ITEM_db06e89419d7,0,5,42
TERM_47d61edc,ITEM_654d71319998,0,5,42
TERM_ba64b794,ITEM_c876edd1ff7a,0,5,42
TERM_79ffec1f,ITEM_8d694a5691b3,0,5,42
TERM_a2c2a2ba,ITEM_1473e1e5c3ba,0,5,42
TERM_a9c40215,ITEM_619ecc96700d,0,5,42
TERM_b9b6e765,ITEM_b10da51992c0,0,5,42
TERM_421484cb,ITEM_375170c46177,1,5,42
TERM_ee101aae,ITEM_ac17f5cd724f,0,5,42
TERM_935eca9b,ITEM_7e6acc94fa7c,0,5,42
TERM_10ed34d4,ITEM_a41e3f2702cf,0,5,42
TERM_ace44d09,ITEM_ab1dc516b2ce,0,5,42
TERM_de614ee1,ITEM_0f15faf8071b,0,5,42
TERM_1060a2db,ITEM_4bb02eeaa7be,1,5,42
TERM_f542f256,ITEM_1912fb247c70,0,5,42
TERM_1fcde3a6,ITEM_0175b22cf0df,0,5,42
TERM_589bece6,ITEM_3712f6f82c91,0,5,42
TERM_e908318b,ITEM_33a310afc24a,0,5,42
TERM_cc4cee10,ITEM_be2131b797db,0,5,42
TERM_ca03179e,ITEM_f89242096741,0,5,42
TERM_3aaa2a27,ITEM_ecc6892682e4,0,5,42
TERM_636a61d0,ITEM_de5780356593,0,5,42
TERM_3f32e709,ITEM_3b49af89cf4f,0,5,42
TERM_115367ca,ITEM_5f7efd975c2c,0,5,42
TERM_3b7d0702,ITEM_ce2fa9667d17,0,5,42
TERM_f804d817,ITEM_69008c2327cd,0,5,42
TERM_ae2722bf,ITEM_0806f133366b,0,5,42
TERM_0fba4ea6,ITEM_131184127b8c,0,5,42
TERM_67c3ca28,ITEM_c287bca49076,0,5,42
TERM_2b608362,ITEM_7065411ad5e1,0,5,42
TERM_c8fcc319,ITEM_d10ab6f77fc7,1,5,42
TERM_d08d0087,ITEM_f79758f5872b,0,5,42
TERM_7ce42a90,ITEM_ac12f21ef6f0,0,5,42
TERM_6bdb32ef,ITEM_403a85adb089,0,5,42
TERM_f86cb0fb,ITEM_e0727c54f7a2,0,5,42
TERM_30ff7349,ITEM_5aee0644319e,1,5,42
TERM_c5ad51ca,ITEM_5e1079b6aeb9,0,5,42
TERM_754ab05c,ITEM_fc9bd7f5b309,0,5,42
TERM_995ffaa2,ITEM_5a6f259ff72e,1,5,42
TERM_c041742c,ITEM_f3b0c4b79590,0,5,42
TERM_11b64b02,ITEM_10301fc54c08,0,5,42
TERM_90ef1fb1,ITEM_6dea609034f6,1,5,42
TERM_c667fa04,ITEM_d1b8f0b64f98,0,5,42
TERM_caa0c7f7,ITEM_64e0fa0a5e91,0,5,42
TERM_72131df1,ITEM_2c6e790425ed,0,5,42
TERM_fef99aab,ITEM_16581a403c2d,0,5,42
TERM_ed00a6c9,ITEM_062603893f2e,0,5,42
TERM_424575b6,ITEM_aa037a18f3d6,0,5,42
TERM_4b92069b,ITEM_045e1daccac5,1,5,42
TERM_f00c3705,ITEM_902b37710278,0,5,42
TERM_208b7d85,ITEM_3d1b2557a4dc,0,5,42
TERM_2149cc7e,ITEM_075a2a0b0f95,0,5,42
TERM_ef3a1206,ITEM_9af66fd6bbe0,0,5,42
TERM_e24208fd,ITEM_f967ad3ea8b9,1,5,42
TERM_36347716,ITEM_5765595311e8,0,5,42
TERM_324cf3d6,ITEM_822b74892386,0,5,42
TERM_48423276,ITEM_8120cfa61289,0,5,42
TERM_be9c6f5f,ITEM_6426acfc286a,0,5,42
TERM_9ec598c3,ITEM_72d27630a45a,0,5,42
TERM_1868aefa,ITEM_e08431f3c96c,1,5,42
TERM_ec786f8a,ITEM_1821d8bd8368,0,5,42
TERM_66b0ea6c,ITEM_b1551a83dedd,0,5,42
TERM_f9bf4be7,ITEM_8dd522b31c1b,0,5,42
TERM_f9bf4be7,ITEM_bd74deca2a0b,1,5,42
TERM_e13d60f4,ITEM_e8aa40ac96ad,0,5,42
TERM_aa024ba1,ITEM_60ca8c53868d,1,5,42
TERM_1bf9ca7c,ITEM_cf05cd04df9a,0,5,42
TERM_cc4c4ddb,ITEM_12f5b17072b4,0,5,42
TERM_19374dae,ITEM_563ee0d6b619,0,5,42
TERM_7b2f5e9e,ITEM_7455dac6ff2e,0,5,42
TERM_ed86a576,ITEM_5306c3e38d80,1,5,42
TERM_f65dfe96,ITEM_6bd4702deeb2,0,5,42
TERM_f4f3f4c8,ITEM_21eb24707e04,0,5,42
TERM_7f7792ac,ITEM_7470bf47bc77,0,5,42
TERM_883ce824,ITEM_7593b6629e79,0,5,42
TERM_5b9469c1,ITEM_8316f56a88a2,0,5,42
TERM_399685ce,ITEM_012ea95ef889,1,5,42
TERM_88b3cda0,ITEM_4b582c61a7c8,0,5,42
TERM_5f69a1b9,ITEM_50795b69bfb7,0,5,42
TERM_6a5ebf62,ITEM_97645dd30ce5,0,5,42
TERM_6429a116,ITEM_da48244a7a16,0,5,42
TERM_cc6c8063,ITEM_c8de88e2b56a,0,5,42
TERM_c487e3b6,ITEM_61fefcf2730f,0,5,42
TERM_a3cb29c7,ITEM_cd6daa32f9a6,0,5,42
TERM_acc56ae9,ITEM_6c76f16c8e55,0,5,42
TERM_846c8d5c,ITEM_baa104775550,0,5,42
